game_id,transcript,result,player_one,player_two,player_one_time,player_two_time,player_one_score,player_two_score,player_one_illegal_moves,player_two_illegal_moves,player_one_legal_moves,player_two_legal_moves,player_one_resignation,player_two_resignation,player_one_failed_to_find_legal_move,player_two_failed_to_find_legal_move,game_title,number_of_moves,time_taken,total_moves,illegal_moves
1765997425-6273,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nf3 h6 5. Bd3 Qc8 6. O-O Bxd3 7. Qxd3 Na6 8. c3 e6 9. Be3 Qd7 10. Nbd2 Qc8 11. Nb3 Be7 12. Rac1 Nc7 13. c4 Bd8 14. cxd5 cxd5 15. Nc5 Ne7 16. Nh4 Nc6 17. Nf3 b6 18. Nb3 Nb4 19. Qb1 Qd7 20. a3 Qa4 21. Nbd2 Nc6 22. b4 Nb8 23. Qb2 Nb5 24. Rc3 Nxc3 25. Qxc3 Qc6 26. Qb2 Qd7 27. Rc1 Be7 28. Nb3 O-O 29. Nfd2 Rc8 30. Rxc8+ Qxc8 31. Nf3 Nd7 32. Nfd2 Qc7 33. Nf3 Nf8 34. Nfd2 Qc6 35. Nf3 Qa4 36. Nfd2 h5 37. Nf3 Qa6 38. Nfd2 Qd3 39. Nc1 Qa6 40. Nf3 Qa4 41. Nd2 a5 42. bxa5 Qxa5 43. Ncb3 Qa4 44. Nb1 Qc4 45. N1d2 Qc7 46. Nb1 h4 47. N1d2 h3 48. g3 Ng6 49. Nf3 Qc6 50. Ne1 Qc8 51. Nd3 Rxa3 52. Nf4 Ra7 53. Nxh3 Bf8 54. Nf4 Qe8 55. Nxg6 fxg6 56. Nd2 Rb7 57. Nf3 Kh8 58. Ng5 Qd7 59. Qe2 Be7 60. Qg4 Bxg5 61. Qxg5 Qe8 62. Qh4+ Kg8 63. Qg5 Rc7 64. Qf4 b5 65.",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 3,,2.0,0.0,1.0,1,0,64,65,False,False,True,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 3,65,603.2271571159363,65,1
1765997718-2244,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. d4 d5 2. Nf3 Nf6 3. Bg5 e6 4. Nbd2 Be7 5. e3 O-O 6. h3 Nbd7 7. Bf4 c5 8. c3 cxd4 9. cxd4 b6 10. Be2 Bb7 11. Qb3 Rc8 12. Bd3 Ne4 13. O-O Ndf6 14. Rfc1 Qd7 15. Ne5 Qd8 16. Nf1 Nd7 17. Rxc8 Qxc8 18. Qd1 Nxe5 19. Rc1 Qd7 20. Bxe5 Bd6 21. Bxe4 dxe4 22. Bh2 Bxh2+ 23. Nxh2 Rc8 24. Nf1 Rxc1 25. Qxc1 Qc6 26. Qd1 Qc4 27. Ng3 Qxa2 28. Qc1 Qd5 29. Qc7 h6 30. h4 Qc6 31. Qd8+ Kh7 32. Qe7 Kg6 33. Ne2 Qc2 34. Nf4+ Kh7 35. Qxf7 Qc1+ 36. Kh2 Qxb2 37. Nh5 Kh8 38. Qf8+ Kh7 39. Qf7 Kh8 40. Qxb7 Qxf2 41. Qxg7#",1-0,Stockfish 3,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,2.0,,1.0,0.0,0,0,41,41,False,False,False,False,Stockfish 3 vs. lichess_200k_bins_16layers_ckpt_with_optimizer.pt,41,292.9977650642395,41,0
1765998383-2230,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nf3 e6 5. Be2 Ne7 6. O-O c5 7. c4 dxc4 8. Bxc4 Nec6 9. d5 b5 10. Bxb5 exd5 11. Nc3 Be6 12. Ng5 Be7 13. Nxe6 fxe6 14. Qh5+ Kd7 15. Qf7 Qg8 16. Qxg8 Rxg8 17. Bf4 Rc8 18. Rac1 a6 19. Ba4 Ke8 20. Rfd1 Ra7 21. Bg3 Nd7 22. f4 g6 23. Bf2 Rb7 24. b3 Kf7 25. Ne2 Ncb8 26. Ng3 Kg8 27. Ne2 h5 28. g3 Kf8 29. Kg2 Kf7 30. h3 g5 31. fxg5 Nb6 32. h4 Bf8 33. Nf4 d4 34. Nxh5 Rbc7 35. Nf6 Rb7 36. Ne4 Be7 37. Nd6+ Bxd6 38. exd6 e5 39. Rf1 Ke6 40. Bxd4 exd4 41. Rf6+ Kd5 42. Re1 Nxa4 43. bxa4 d3 44. Rd1 Rb2+ 45. Kh3 c4 46. Rf5+ Kxd6 47. Rf6+ Kc5 48. Rf5+ Kd6 49. Rf6+ Ke5 50. Rf7 Nc6 51. Re1+ Kd6 52. Rf6+ Kd5 53. Rf5+ Kd6 54. Rf6+ Kc5 55. Rf5+ Kb6 56. Rf6 d2 57. Rd1 c3 58. Rf2 a5 59. Rf3 Ne5 60. Re3 Rc5 61. Re2 Kc7 62. Re3 c2 63. Rxd2 c1=Q 64. Rxe5 Qf1+ 65. Kg4 Rb4+ 66. Rd4 Rxd4+ 67. Re4 Rxe4+ 68. Kh5 Qf7+ 69. Kh6 Rc6+ 70. g6 Rxg6+ 71. Kh5 Rxg3+ 72. Kh6 Qg6#",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 3,,2.0,0.0,1.0,0,0,72,72,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 3,73,665.1752715110779,72,0
1765998631-7434,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e3 e5 2. Be2 d5 3. c4 d4 4. exd4 exd4 5. Qb3 Nc6 6. a3 Nf6 7. Nf3 Bc5 8. h3 O-O 9. Kf1 Re8 10. Qc2 Qe7 11. Qd1 Bf5 12. d3 Rad8 13. b4 Bd6 14. Ra2 Ne5 15. Nxe5 Qxe5 16. g3 c5 17. Kg2 cxb4 18. Bf3 bxa3 19. g4 Bg6 20. Ra1 b5 21. cxb5 Qxb5 22. h4 Bxd3 23. Nxa3 Qa6 24. Re1 Rxe1 25. Qxe1 Re8 26. Qh1 Be4 27. Qd1 Bxf3+ 28. Kg1 Bxd1 29. f4 Bxg4 30. Nc2 Qxa1 31. Nxa1 Re1+ 32. Kh2 Rxc1 33. Nb3 Rc2+ 34. Kh1 Bxf4 35. Nd2 Rxd2 36. Kg1 Be3+ 37. Kf1 Bh3+ 38. Ke1 Ne4 39. h5 Nc3 40. h6 Rd1#",0-1,Stockfish 3,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,2.0,,0.0,1.0,0,0,40,40,False,False,False,False,Stockfish 3 vs. lichess_200k_bins_16layers_ckpt_with_optimizer.pt,41,247.43394422531128,40,0
1765999244-5405,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e6 2. d4 c5 3. d5 exd5 4. exd5 Nf6 5. Nc3 d6 6. Nf3 Be7 7. Be2 h6 8. O-O Bf5 9. Bf4 Nbd7 10. Nb5 Ne4 11. Bd3 Ndf6 12. Re1 O-O 13. Nh4 Bh7 14. f3 a6 15. Nc3 Nxc3 16. bxc3 Re8 17. Bxh7+ Kf8 18. Bd3 Nxd5 19. Nf5 Nxf4 20. Nxe7 Rxe7 21. Rxe7 Qxe7 22. Qd2 g5 23. Re1 Ne6 24. Bf5 Re8 25. Bxe6 Kg7 26. Qd5 b6 27. Qf5 Qf6 28. Qxf6+ Kxf6 29. Bg4 Rxe1+ 30. Kf2 Rb1 31. Ke3 Kg7 32. Kd3 Rb2 33. Kc4 Kg6 34. Kd5 b5 35. Kxd6 Rxa2 36. Kxc5 Ra1 37. Kb6 f5 38. Bh3 Ra3 39. g4 Kf6 40. gxf5 Ra1 41. Kc5 Rh1 42. Kb6 h5 43. Kxa6 Kf7 44. Kxb5 Rxh2 45. Kc4 Rxh3 46. Kd4 Rxf3 47. Ke4 Rf4+ 48. Ke5 Rf2 49. c4 h4 50. c5 h3 51. c6 Rxc2 52. Kd6 g4 53. c7 h2 54. Kd7 Rxc7+ 55. Kxc7 Kf6 56. Kd6 Kxf5 57. Kd5 Kf4 58. Kd4 h1=Q 59. Kd3 Qd1+ 60. Kc4 Qd6 61. Kc3 g3 62. Kc4 Kf3 63. Kc3 g2 64. Kc4 g1=Q 65. Kc3 Qf4 66. Kc2 Qc4+ 67. Kb2 Qgf1 68. Ka3 Qfc1#",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 3,,2.0,0.0,1.0,0,0,68,68,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 3,69,613.0583608150482,68,0
1765999487-1762,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Nxd4 5. Qxd4 d6 6. Nc3 Nf6 7. h3 Be7 8. Be3 O-O 9. O-O-O c5 10. Qc4 Be6 11. Qd3 a6 12. Kb1 b5 13. Nd5 Nxd5 14. exd5 Bd7 15. Bf4 c4 16. Qg3 Bf6 17. h4 Bf5 18. Be2 Qa5 19. Bxd6 Rfd8 20. Qf4 Bg6 21. h5 Bxc2+ 22. Kxc2 Qxa2 23. Be5 Qb3+ 24. Kb1 Bxe5 25. Qc1 c3 26. Rh3 c2+ 27. Qxc2 Qxc2+ 28. Kxc2 Rac8+ 29. Kb3 a5 30. Bxb5 Rb8 31. Ka4 Rd6 32. Rc3 Bxc3 33. bxc3 Rxb5 34. Kxb5 Rf6 35. d6 Rxf2 36. d7 Rb2+ 37. Kc6 Rb8 38. d8=Q+ Rxd8 39. Rxd8#",1-0,Stockfish 3,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,2.0,,1.0,0.0,0,0,39,39,False,False,False,False,Stockfish 3 vs. lichess_200k_bins_16layers_ckpt_with_optimizer.pt,39,243.4152636528015,39,0
1765999841-2664,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 c6 2. d4 d5 3. e5 e6 4. Nf3 h6 5. Bd3 Bd7 6. O-O c5 7. c3 Nc6 8. Be3 c4 9. Bc2 b5 10. Nbd2 Rb8 11. a3 a5 12. Re1 Nge7 13. Nf1 Qc7 14. Ng3 Kd8 15. Nh5 Kc8 16. Nh4 b4 17. axb4 g6 18. Nf6 Rb5 19. bxa5 Rxa5 20. Rxa5 Qxa5 21. Qa1 Qxa1 22. Rxa1 Bg7 23. Ra8+ Nb8 24. Nxd7 Kxd7 25. Ra7+ Ke8 26. Ba4+ Nec6 27. Ra8 Ke7 28. Bxc6 Rd8 29. Ba4 Bh8 30. Bxh6 Nc6 31. Rxd8 Kxd8 32. Bxc6 f5 33. exf6 Bxf6 34. Nxg6 Be7 35. Nxe7 Kxe7 36. Bg5+ Kd6 37. Ba4 e5 38. dxe5+ Kxe5 39. h4 d4 40. cxd4+ Kd5 41. Be3 c3 42. bxc3 Kc4 43. h5 Kxc3 44. h6 Kb2 45. h7 Kb1 46. h8=Q Ka2 47. Qb8 Ka1 48. Bc2 Ka2 49. Qb3+ Ka1 50. Qb1#",1-0,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 3,,2.0,1.0,0.0,0,0,50,50,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 3,50,353.5420105457306,50,0
1766000092-9556,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O Be7 6. d3 b5 7. Bb3 O-O 8. h3 d6 9. a4 Bb7 10. Be3 Na5 11. Ba2 b4 12. Nbd2 c5 13. Re1 Nc6 14. Rc1 Nd4 15. Nh2 a5 16. Nc4 Ba6 17. Bd2 Bxc4 18. Bxc4 d5 19. Bb3 Nxb3 20. cxb3 dxe4 21. Bg5 exd3 22. Rxe5 h6 23. Bh4 Rc8 24. Qf3 d2 25. Rd1 Re8 26. Qe3 Bd6 27. Bxf6 Qxf6 28. Rxe8+ Rxe8 29. Qxe8+ Kh7 30. Qe3 Bf4 31. Qxc5 Qxb2 32. Nf1 Qxb3 33. Qf5+ g6 34. Qg4 Bg5 35. h4 Bf6 36. h5 Bg5 37. Qf3 Qxa4 38. Qxf7+ Kh8 39. hxg6 Qxd1 40. Qh7#",1-0,Stockfish 3,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,2.0,,1.0,0.0,0,0,40,40,False,False,False,False,Stockfish 3 vs. lichess_200k_bins_16layers_ckpt_with_optimizer.pt,40,251.50991797447205,40,0
1766001096-7040,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e6 2. d4 c5 3. d5 Nf6 4. Nc3 d6 5. Bb5+ Nbd7 6. dxe6 fxe6 7. e5 Nd5 8. Nxd5 exd5 9. Qxd5 Qa5+ 10. Bd2 Qxb5 11. exd6 Qxb2 12. Rd1 Qf6 13. Nf3 Qxd6 14. Qh5+ g6 15. Qh4 Qe7+ 16. Be3 Qxh4 17. Nxh4 Ne5 18. O-O Nc6 19. Rfe1 Kf7 20. Nf3 Bg4 21. Ng5+ Kg8 22. f3 Bc8 23. Bf4 h6 24. Ne6 Bxe6 25. Rxe6 Rh7 26. Rxg6+ Kf7 27. Rgd6 Kg8 28. Rg6+ Kf7 29. Rgd6 Bxd6 30. Rxd6 a5 31. Rd7+ Ne7 32. Bd6 Re8 33. Bxc5 Kf8 34. Rxb7 Kg8 35. Ra7 Rg7 36. Rxa5 Rg6 37. Ra7 Nd5 38. Rd7 Nb6 39. Rd6 Rxd6 40. Bxd6 Ra8 41. a3 Rc8 42. Bb4 Nd5 43. c3 Kf7 44. Kf2 Nxb4 45. cxb4 Rc2+ 46. Kg3 Kf6 47. a4 Rb2 48. b5 Ke6 49. Kf4 Rb3 50. g4 Rb4+ 51. Kg3 Kf6 52. h4 Ke6 53. g5 hxg5 54. hxg5 Kf7 55. f4 Ke6 56. Kg4 Rxa4 57. b6 Kf7 58. Kf5 Ra5+ 59. Kg4 Rb5 60. f5 Rxb6 61. g6+ Kf6 62. Kf4 Rb3 63. Ke4 Rb5 64. Kf4 Rd5 65. Ke4 Rd6 66. Kf4 Rd4+ 67. Ke3 Rg4 68. Kf3 Rd4 69. Ke3 Ra4 70. Kf3 Rh4 71. Kg3 Rb4 72. Kf3 Rc4 73. Ke3 Ke5 74. Kd3 Rc7 75. Ke3 Kxf5 76. g7 Rxg7 77. Kd4 Rg4+ 78. Kd5 Rg8 79. Kd6 Rb8 80. Kd5 Rf8 81. Kd4 Rg8 82. Kd5 Rc8 83. Kd4 Rf8 84. Kd5 Rc8 85. Kd4 Rg8 86. Kd5 Re8 87. Kd4 Rh8 88. Kd5 Kf4 89. Kd4 Kf5 90. Kd5 Re8",,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 3,,2.0,-10000000000.0,-10000000000.0,0,0,90,90,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 3,91,1003.2280139923096,90,0
1766001741-8044,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. d3 Bb4 5. Be2 d6 6. a3 Bxc3+ 7. bxc3 Bg4 8. h3 Bxf3 9. Bxf3 O-O 10. a4 a5 11. h4 h6 12. g4 Nh7 13. Bg2 Qf6 14. g5 hxg5 15. hxg5 Nxg5 16. Qh5 Qh6 17. Qg4 Qg6 18. Bxg5 f6 19. Qe6+ Qf7 20. Qxf7+ Rxf7 21. Bc1 g5 22. Be3 Rh7 23. Ke2 Rxh1 24. Rxh1 Kg7 25. Rb1 b6 26. Bf3 Rh8 27. Bg2 Rh2 28. Rg1 Kg6 29. Bh1 Ne7 30. Bg2 f5 31. Bf3 f4 32. Bd2 Kf6 33. Be1 Ng6 34. Bg4 Nh4 35. Bh5 Ng6 36. Bxg6 Kxg6 37. Rf1 g4 38. Kd2 g3 39. Rg1 Kg5 40. Ke2 Kg4 41. c4 f3+ 42. Kf1 g2+ 43. Rxg2+ fxg2+ 44. Kg1 Rh1+ 45. Kxg2 Rxe1 46. c5 Re2 47. Kg1 Rxc2 48. d4 Rc1+ 49. Kh2 Rc2 50. dxe5 Rxf2+ 51. Kg1 Rf4 52. exd6 Rxe4 53. dxc7 Re8 54. cxb6 Rc8 55. Kf2 Kf5 56. b7 Rxc7 57. b8=Q Rc2+ 58. Ke3 Rc3+ 59. Kd4 Rc6 60. Qe5+ Kg6 61. Qe4+ Kf7 62. Qxc6 Ke7 63. Qd5 Kf6 64. Qc5 Ke6 65. Qe5+ Kd7 66. Kc5 Kc8 67. Kc6 Kd8 68. Qe1 Kc8 69. Qe7 Kb8 70. Qf7 Ka8 71. Qb7#",1-0,Stockfish 3,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,2.0,,1.0,0.0,0,0,71,71,False,False,False,False,Stockfish 3 vs. lichess_200k_bins_16layers_ckpt_with_optimizer.pt,71,645.1344623565674,71,0
1766002058-2902,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 d5 2. exd5 e6 3. dxe6 Qe7 4. Nf3 Bxe6 5. Be2 c5 6. O-O Qc7 7. d4 Bd6 8. d5 Bf5 9. Bb5+ Bd7 10. Re1+ Kf8 11. Bxd7 Qxd7 12. Nc3 h6 13. Ne4 Ne7 14. Nxd6 Qxd6 15. c4 Nd7 16. Qe2 Ng6 17. Bd2 b6 18. Bc3 h5 19. Ng5 Kg8 20. Qf3 Qf4 21. Qxf4 Nxf4 22. Re7 Nf8 23. Nxf7 Ne2+ 24. Rxe2 Kxf7 25. Rae1 Ng6 26. g3 Rhd8 27. f4 b5 28. b3 Re8 29. Rxe8 Rxe8 30. Rxe8 Kxe8 31. Bxg7 a5 32. cxb5 Ne7 33. d6 Ng6 34. b6 Nh4 35. b7 Kd7 36. b8=Q Ng2 37. Kxg2 h4 38. Qc7+ Ke6 39. Qe7+ Kd5 40. Qe5+ Kc6 41. d7 hxg3 42. d8=Q Kb7 43. Qdc7+ Ka6 44. Qed6+ Kb5 45. Qcb6#",1-0,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 3,,2.0,1.0,0.0,0,0,45,45,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 3,45,317.7341730594635,45,0
1766002949-8342,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. c4 e5 2. d3 Nf6 3. Nf3 Nc6 4. Bd2 Bc5 5. Nc3 d6 6. g3 Bg4 7. Bg2 O-O 8. a3 a6 9. b4 Ba7 10. O-O Re8 11. Rc1 Nd4 12. Ng5 h6 13. Nge4 Nxe4 14. dxe4 Qf6 15. Kh1 Qe6 16. f3 Bh3 17. Be1 Bxg2+ 18. Kxg2 Qxc4 19. Nd5 Qxe2+ 20. Qxe2 Nxe2 21. Rd1 c6 22. Nc7 Rac8 23. Nxe8 Rxe8 24. h4 Nd4 25. h5 Re6 26. Bf2 Nc2 27. Bxa7 Nxa3 28. Rf2 Nc4 29. Kh1 Ne3 30. Bxe3 d5 31. Bc5 dxe4 32. Ba7 exf3 33. Be3 e4 34. g4 Re5 35. Rd8+ Kh7 36. Rd7 Rb5 37. Rd1 Rxb4 38. Kh2 Rb3 39. Re1 Rxe3 40. Rxe3 c5 41. Rc3 c4 42. Rfc2 b5 43. Ra2 b4 44. Rac2 bxc3 45. Kg3 a5 46. Rxc3 a4 47. Ra3 c3 48. Rxc3 a3 49. Rxa3 e3 50. Rxe3 f2 51. Kxf2 f6 52. Rf3 g6 53. Re3 gxh5 54. gxh5 Kg7 55. Re1 Kf7 56. Re3 Kg7 57. Re2 Kf7 58. Kg3 Kg7 59. Kf2 Kf7 60. Ra2 Kg7 61. Kf1 Kf7 62. Kf2 Kg7 63. Kf3 Kf7 64. Re2 Kg7 65. Kg4 Kf7 66. Kf3 Kg7 67. Ke3 Kf7 68. Ra2 Kg7 69. Kf3 Kf7 70. Re2 Kg7 71. Ke4 Kf7 72. Kf3 Kg7 73. Kg4 Kf7 74. Kf5 Kg7 75. Ke6 Kh7 76. Rg2 Kh8 77. Kf7 Kh7 78. Kxf6 Kh8 79. Rf2 Kh7 80. Rd2 Kh8 81. Rd7 Kg8 82. Kf5 Kh8 83. Kg6 Kg8 84. Rd8#",1-0,Stockfish 3,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,2.0,,1.0,0.0,0,0,84,84,False,False,False,False,Stockfish 3 vs. lichess_200k_bins_16layers_ckpt_with_optimizer.pt,84,890.8120684623718,84,0
1766003572-3229,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 Nc6 2. Nf3 d5 3. exd5 Qxd5 4. Nc3 Qd7 5. Bb5 a6 6. Ba4 Qd6 7. O-O Nf6 8. d4 b5 9. Bb3 Bf5 10. d5 Na7 11. Nd4 Bd7 12. Qf3 Bg4 13. Qg3 c5 14. Qxd6 exd6 15. Re1+ Be7 16. Nc6 Nxc6 17. dxc6 c4 18. Bxc4 bxc4 19. Bg5 Kd8 20. Bxf6 Bxf6 21. Nd5 Ra7 22. Nxf6 gxf6 23. Re4 Bf5 24. Rxc4 Be6 25. Rd4 a5 26. Rxd6+ Kc7 27. Rad1 Rc8 28. Rd7+ Bxd7 29. Rxd7+ Kb6 30. Rxa7 Kxa7 31. g3 f5 32. Kg2 Ka6 33. Kf3 a4 34. Kf4 Kb6 35. Kxf5 a3 36. bxa3 Rc7 37. Kf6 Rxc6+ 38. Kxf7 Rxc2 39. Kg7 Rxf2 40. Kxh7 Rxh2+ 41. Kg6 Kc7 42. g4 Rg2 43. g5 Kd7 44. Kf6 Kd6 45. g6 Rf2+ 46. Kg7 Ke7 47. Kh7 Kf6 48. g7 Rh2+ 49. Kg8 Ke7 50. a4 Rd2 51. a5 Rg2 52. a6 Kf6 53. a7 Rxg7+ 54. Kf8 Rxa7 55. Ke8 Ra3 56. Kd7 Ra7+ 57. Kc6 Ke6 58. Kb6 Rf7 59. a4 Rf3 60. a5 Kd6 61. a6 Rb3+ 62. Ka7 Kd7 63. Ka8 Rg3 64. a7 Kc6 65. Kb8 Rg8#",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 3,,2.0,0.0,1.0,0,0,65,65,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 3,66,622.6794028282166,65,0
1766004247-3968,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. d4 d5 2. c3 Nf6 3. Bf4 e6 4. Nf3 Bd6 5. Qc1 Bxf4 6. Qxf4 O-O 7. g4 Ne4 8. h4 Qf6 9. Qe3 Nc6 10. Bg2 Na5 11. Ne5 Nc4 12. Nxc4 dxc4 13. g5 Qf5 14. Bxe4 Qg4 15. Nd2 f5 16. Bc2 f4 17. Qf3 Qxf3 18. Nxf3 Bd7 19. O-O-O Bc6 20. Kd2 Bxf3 21. exf3 Rad8 22. Ke1 Rd5 23. Rb1 Ra5 24. a3 Rb5 25. Kf1 Rd5 26. Kg2 Rd6 27. a4 Rd5 28. Kf1 Rd6 29. b3 Rd5 30. Be4 Rd6 31. a5 Rd7 32. a6 b6 33. Bc6 Rd6 34. Be4 Rd7 35. Kg2 Rd6 36. Rhg1 Rd7 37. Kh3 Rd6 38. h5 Rd7 39. g6 h6 40. Bb7 Rd6 41. Kh4 Rd7 42. bxc4 Rd6 43. Be4 Rd7 44. Kh3 Rd6 45. Rb5 Rd7 46. d5 exd5 47. Rxd5 Rxd5 48. cxd5 Rd8 49. Kg4 Rf8 50. Re1 Rf6 51. c4 Rf8 52. Bf5 Rd8 53. Re7 Rf8 54. d6 cxd6 55. Bd3 Rd8 56. Be4 Rf8 57. Rc7 Rd8 58. Rxa7 Rf8 59. Kh3 Rd8 60. Bd3 Rf8 61. Kg4 Rd8 62. Kxf4 Rf8+ 63. Rf7 Rd8 64. Bf5 Rf8 65. Rxf8+ Kxf8 66. a7 Ke7 67. Bb1 Kf6 68. Bd3 Ke7 69. Bb1 Kf6 70. Bd3 Ke7 71. a8=Q Kf6 72. Qf8+ Ke6 73. Qf7#",1-0,Stockfish 3,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,2.0,,1.0,0.0,0,0,73,73,False,False,False,False,Stockfish 3 vs. lichess_200k_bins_16layers_ckpt_with_optimizer.pt,73,675.1097481250763,73,0
1766004473-7644,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd6 4. Nf3 c6 5. d4 Nf6 6. Be2 Bg4 7. O-O Nbd7 8. h3 Bf5 9. Be3 g6 10. Qd2 h5 11. Bf4 e5 12. dxe5 Qxd2 13. Nxd2 Ng8 14. Nc4 O-O-O 15. Nd6+ Bxd6 16. exd6 h4 17. Bf3 Re8 18. Rfe1 Re6 19. Rxe6 Bxe6 20. Re1 Nh6 21. Bxh6 Rxh6 22. Ne4 Nb6 23. Ng5 Kd7 24. Nxe6 fxe6 25. Rd1 g5 26. b3 a5 27. c4 Rg6 28. c5 Nd5 29. Bxd5 exd5 30. Re1 b5 31. Re7+ Kd8 32. Rc7 g4 33. hxg4 d4 34. Rxc6 d3 35. Kf1 Re6 36. Rc7 d2 37. Ra7 d1=R#",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 3,,2.0,0.0,1.0,0,0,37,37,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 3,38,226.31181812286377,37,0
1766004668-6714,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. c4 e5 2. a3 Nf6 3. Nc3 Bc5 4. e3 d6 5. d4 exd4 6. exd4 Bb6 7. Be2 O-O 8. Bg5 h6 9. Bh4 Nbd7 10. Nf3 Qe8 11. b4 a6 12. O-O Nh7 13. Re1 Ndf6 14. Bd3 Qd8 15. Bxh7+ Kxh7 16. Qd3+ Kg8 17. Nd5 g5 18. Ne7+ Kg7 19. Nxg5 hxg5 20. Bxg5 Rh8 21. Nd5 Rh5 22. Bxf6+ Qxf6 23. Nxf6 Kxf6 24. Qd1 Rh6 25. c5 dxc5 26. dxc5 Ba7 27. Qb3 Be6 28. Qc3+ Ke7 29. Rxe6+ fxe6 30. Qg7+ Ke8 31. Rd1 Rh5 32. Rd7 Rd8 33. Qf7#",1-0,Stockfish 3,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,2.0,,1.0,0.0,0,0,33,33,False,False,False,False,Stockfish 3 vs. lichess_200k_bins_16layers_ckpt_with_optimizer.pt,33,194.86270952224731,33,0
1766004804-4960,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 Nc6 2. Nf3 d5 3. exd5 Nb8 4. Nc3 a6 5. d4 Nf6 6. Bc4 Nbd7 7. O-O Nb6 8. Bb3 a5 9. a4 Bf5 10. Ne5 g6 11. d6 e6 12. dxc7 Qc8 13. Bg5 Ne4 14. Nxe4 Ra6 15. Nf6+ Ke7 16. Nd5+ Kd6 17. Nxb6 Bh6 18. Nxc8+ Kxc7 19. Bxh6 Rxc8 20. Bf4 g5 21. Nxf7+ gxf4 22. Ne5 Kd8 23. Qh5 Rxc2 24. Qf7 Rd2 25. Qd7+",1-0,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 3,,2.0,1.0,0.0,0,0,25,25,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 3,25,135.31065487861633,25,0
