game_id,transcript,result,player_one,player_two,player_one_time,player_two_time,player_one_score,player_two_score,player_one_illegal_moves,player_two_illegal_moves,player_one_legal_moves,player_two_legal_moves,player_one_resignation,player_two_resignation,player_one_failed_to_find_legal_move,player_two_failed_to_find_legal_move,game_title,number_of_moves,time_taken,total_moves,illegal_moves
1765854720-5391,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 Qe7 5. Nxf7 Na5 6. Nxh8 d5 7. exd5 Bg4 8. f3 Qc5 9. fxg4 Nxc4 10. d3 Ne4 11. dxe4 Ne3 12. Bxe3 Qxe3+ 13. Qe2 Qc1+ 14. Qd1 Qe3+ 15. Qe2 Qb6 16. Nc3 Bb4 17. Qf3 Qh6 18. Qf7+ Kd8 19. Qg8+ Ke7 20. Qxa8 Qe3+ 21. Kd1 b5 22. Qxa7 Qxa7 23. Nxb5 Qb6 24. a4 Qe3 25. Nxc7 Qd2#",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 1,,0.1,0,1,0,0,25,25,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 1,26,29.14200234413147,25,0
1765854770-3255,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7 4. d4 exd4 5. Nxd4 Nf6 6. Nc3 Ne5 7. Bb3 O-O 8. O-O d6 9. f4 Neg4 10. h3 c5 11. Nf3 b5 12. hxg4 Bxg4 13. Nd5 c4 14. Nxf6+ gxf6 15. Bxc4 bxc4 16. Qd5 f5 17. exf5 Re8 18. Nd4 Bf6 19. c3 h5 20. Qxc4 d5 21. Qd3 Qb6 22. Kh1 Kh7 23. Be3 Rab8 24. b3 Re4 25. Rae1 Rc8 26. Nc2 Rxc3 27. Bxb6 axb6 28. Qxd5 Rxe1 29. Qxf7+ Kh8 30. Rxe1 Be5 31. Rxe5 Rh3+ 32. gxh3 Bf3+ 33. Kh2 Bd5 34. Re8+",1-0,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 1,,0.1,1,0,0,0,34,34,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 1,34,50.4783251285553,34,0
1765854848-5077,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e5 2. Nf3 Nf6 3. Nc3 d6 4. Bc4 Bg4 5. h3 Bxf3 6. Qxf3 Nbd7 7. d3 Nc5 8. Bg5 Rb8 9. Bxf6 Qxf6 10. Qxf6 gxf6 11. O-O Bh6 12. Nd5 O-O 13. Nxf6+ Kg7 14. Nd5 Ne6 15. Nxc7 Nxc7 16. Rad1 Rfd8 17. d4 Rbc8 18. dxe5 dxe5 19. Rxd8 Rxd8 20. Re1 b5 21. Bb3 a5 22. a4 Rd2 23. axb5 Nxb5 24. Ba4 Nd6 25. b3 Rd4 26. c4 Nc8 27. c5 Kf6 28. c6 Bd2 29. Rd1 Ke7 30. c7 Kd6 31. Bb5 Kxc7 32. Ba6 Ne7 33. Bc4 f6 34. f3 h5 35. g4 hxg4 36. hxg4 Bf4 37. Rxd4 Be3+ 38. Kg2 Bxd4 39. Kg3 Ng6 40. Bf7 Nf4 41. Bc4 Bc3 42. Kh4 Be1#",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 1,,0.1,0,1,0,0,42,42,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 1,43,78.27322578430176,42,0
1765854886-1983,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e5 2. Nf3 Nf6 3. Nc3 Bd6 4. Bc4 Qe7 5. d3 Bb4 6. Bd2 Bxc3 7. Bxc3 O-O 8. Nxe5 a5 9. O-O Ne8 10. Qg4 d5 11. Qg3 dxc4 12. Nxc4 a4 13. a3 f6 14. Rfe1 Na6 15. e5 Qd8 16. exf6 Rf7 17. fxg7 b5 18. Ne5 Re7 19. Nc6 Rxe1+ 20. Rxe1 b4 21. Nxd8 Bd7 22. Ne6 Bc6 23. Nd4 Bxg2 24. Qxg2 Rd8 25. Ne6 Nc5 26. Nxd8 Ne4 27. Rxe4 Nf6 28. Re8+ Nxe8 29. Qd5+",1-0,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 1,,0.1,1,0,0,0,29,29,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 1,29,37.126492500305176,29,0
1765854921-1137,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 c6 2. d4 d6 3. Nc3 Nd7 4. Nf3 e5 5. Bc4 Be7 6. O-O b5 7. Bb3 a5 8. a4 exd4 9. Nxd4 Ne5 10. f4 Ng4 11. Nxc6 Bb7 12. Nxd8 Kxd8 13. Qxg4 bxa4 14. Qxg7 axb3 15. Qxh8 Kc7 16. cxb3 Nf6 17. Qg7 Rg8 18. Qxf7 Kd7 19. e5 Rxg2+ 20. Kh1 Rf2+ 21. Kg1 Rc2 22. exf6 Rg2+ 23. Kh1 h5 24. Qxe7+ Kc8 25. Qe8+ Kc7 26. Nb5+ Kb6 27. Be3+ Ka6 28. Nc7+",1-0,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 1,,0.1,1,0,0,0,28,28,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 1,28,35.026461601257324,28,0
1765854953-2085,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 c6 2. d4 e6 3. Nf3 Be7 4. Bd3 c5 5. c3 h6 6. O-O a6 7. Be3 Qc7 8. Nbd2 cxd4 9. cxd4 b5 10. Rc1 Nc6 11. d5 exd5 12. exd5 Ne5 13. Rxc7 d6 14. Nxe5 Bh3 15. gxh3 h5 16. Nc6 Rc8 17. Rxc8+ Kd7 18. Ra8 Rh6 19. Bxh6 Nxh6 20. Ra7+ Kc8 21. Rxe7 g6 22. Qe2 Ng8 23. Re8+ Kd7 24. Rxg8 h4 25. Rg7 g5 26. Rxf7+ Kc8 27. Qe8+",1-0,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 1,,0.1,1,0,0,0,27,27,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 1,27,32.09526205062866,27,0
1765855197-5250,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 d5 2. exd5 c6 3. dxc6 Nxc6 4. Nf3 Bg4 5. Be2 Nf6 6. O-O e6 7. d3 Bd6 8. Nc3 h6 9. h3 Bh5 10. Ne4 Be7 11. Nxf6+ Bxf6 12. c3 Qc7 13. d4 Rc8 14. Be3 O-O 15. Nd2 Bxe2 16. Qxe2 Rfe8 17. Ne4 Qe7 18. Nxf6+ Qxf6 19. Rad1 Red8 20. Qg4 b6 21. Rfe1 b5 22. a3 a6 23. Bf4 Rd5 24. Be5 Nxe5 25. dxe5 Rxe5 26. Rxe5 Qxe5 27. Qd4 Qe2 28. Rd2 Qc4 29. Qxc4 bxc4 30. Rd6 Rb8 31. Rxa6 Rxb2 32. Ra8+ Kh7 33. a4 h5 34. a5 g6 35. a6 Rc2 36. a7 Ra2 37. Kf1 e5 38. Ke1 h4 39. Kd1 Kg7 40. Kc1 Kf6 41. Kb1 Ra6 42. Kb2 Kf5 43. Rf8 Rxa7 44. Rc8 Rb7+ 45. Kc2 Ra7 46. Rxc4 Ra2+ 47. Kd3 Rxf2 48. Rxh4 Rxg2 49. Rh7 Kf6 50. c4 Ke6 51. Ke4 Re2+ 52. Kd3 Re1 53. Kd2 Re4 54. Kd3 f5 55. Rh6 Kf6 56. Rh8 Kg7 57. Re8 Rd4+ 58. Kc3 Rd7 59. Rxe5 Kf6 60. Re1 Rd8 61. c5 g5 62. Kc4 f4 63. c6 Rc8 64. Kc5 g4 65. hxg4 f3 66. Kd6 Kg5 67. Kd7 Ra8 68. c7 Kf4 69. c8=Q Rxc8 70. Kxc8 Kxg4 71. Kd7 Kh4 72. Ke6 Kg3 73. Ke5 f2 74. Rf1 Kg2 75. Rxf2+ Kxf2",1/2-1/2,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 1,,0.1,1/2,1/2,0,0,75,75,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 1,76,244.27958607673645,75,0
1765855230-4606,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 d6 2. d4 g6 3. Nc3 Nd7 4. Be3 Bg7 5. Qd2 Ngf6 6. f3 c6 7. O-O-O Nh5 8. g4 Qa5 9. gxh5 b5 10. Kb1 h6 11. hxg6 b4 12. Nce2 Kd8 13. gxf7 Qa4 14. Nc1 Rb8 15. Bc4 Bf6 16. Bb3 Qa5 17. Nge2 Rf8 18. Ng3 Kc7 19. Nf5 Nb6 20. Nxh6 Na4 21. Nf5 Bh8 22. Nxe7 Nc3+ 23. bxc3 bxc3 24. Qd3 Be6 25. d5 Bxf7 26. Nxc6 Qa3 27. Qc4 Qb2#",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 1,,0.1,0,1,0,0,27,27,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 1,28,32.52503991127014,27,0
1765855303-1644,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 e6 5. Nc3 h6 6. Be3 Nf6 7. Be2 Bb4 8. f3 Qe7 9. O-O d6 10. a3 Bxc3 11. bxc3 e5 12. Nb5 g5 13. Nxd6+ Kf8 14. Bc5 b6 15. Nxc8 Qxc5+ 16. Kh1 Rxc8 17. Qd3 Ne7 18. Rfd1 Kg7 19. Qa6 Qxc3 20. Qxa7 Rc7 21. Qxb6 Rhc8 22. Bd3 Ng6 23. a4 Nf8 24. a5 Ne6 25. a6 Nd7 26. Qb5 Ra7 27. Rab1 Rc6 28. Qb7 Rc7 29. Qb5 Qa3 30. Ra1 Qf8 31. Rdb1 Ra8 32. Qa5 h5 33. Rb7 Rxb7 34. axb7 Rxa5 35. Rxa5 Qb4 36. Ra1 Qb2 37. Rf1 Nb8 38. Rd1 Qb4 39. Ra1 g4 40. Ra8 Qb1+ 41. Bf1 Qxf1#",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 1,,0.1,0,1,0,0,41,41,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 1,42,73.03312087059021,41,0
1765855670-4535,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e6 2. d4 d5 3. e5 h6 4. Nf3 Bd7 5. Bd3 c5 6. c3 Nc6 7. O-O Qc7 8. Be3 cxd4 9. cxd4 Nge7 10. Nc3 Na5 11. Rc1 Qd8 12. Nb5 Bxb5 13. Bxb5+ Nac6 14. Qa4 Qd7 15. Rc2 Rd8 16. Rfc1 Rb8 17. Qxa7 Nxa7 18. Bxd7+ Kxd7 19. Rc7+ Ke8 20. b4 Nac6 21. b5 Na5 22. Bd2 Nc4 23. Bb4 Nc8 24. Bxf8 Kxf8 25. a4 g6 26. Ne1 Kg7 27. Nd3 N8b6 28. Nc5 Rhe8 29. Nxb7 Ra8 30. Nc5 Nxa4 31. Nxa4 Rxa4 32. Rb1 Raa8 33. b6 Rab8 34. b7 Nd2 35. Rb2 Ne4 36. f3 Nc3 37. Rxc3 Rf8 38. Rc7 g5 39. Ra2 Rfd8 40. Ra7 Kg6 41. Kf2 Rf8 42. Kg3 h5 43. h4 Rg8 44. hxg5 Kxg5 45. Rxf7 Rge8 46. Rg7+ Kh6 47. Rh7+ Kxh7 48. Kh4 Re7 49. Kxh5 Rc7 50. Kg5 Kg7 51. Ra6 Kf7 52. Ra7 Rcxb7 53. Rxb7+ Rxb7 54. g4 Rb4 55. f4 Rb3 56. f5 Rb4 57. fxe6+ Ke7 58. Kf5 Rb1 59. g5 Re1 60. g6 Rg1 61. g7 Rg2 62. g8=Q Rxg8 63. Kf4 Kxe6 64. Ke3 Rg7 65. Kd3 Rg3+ 66. Kc2 Rg6 67. Kb3 Rg4 68. Kb4 Rxd4+ 69. Kc5 Rf4 70. Kc6 d4 71. Kc7 d3 72. Kd8 Rf8+ 73. Kc7 Kxe5 74. Kc6 d2 75. Kc5 Rd8 76. Kc4 Rf8 77. Kc3 d1=Q 78. Kb2 Qd6 79. Kc3 Rb8 80. Kc4 Qd2 81. Kc5 Qc1#",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 1,,0.1,0,1,0,0,81,81,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 1,82,367.0303158760071,81,0
1765856035-9807,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 e5 5. Nb3 Nf6 6. Nc3 Nc6 7. Bg5 Rb8 8. Bb5 Be7 9. O-O O-O 10. Bxf6 Bxf6 11. Nd5 Bg5 12. c3 f5 13. exf5 a6 14. Bxc6 bxc6 15. Ne3 Bf4 16. Qd3 d5 17. Rad1 e4 18. Qd4 Bxf5 19. Nxf5 Rxf5 20. g3 Bc7 21. Nc5 Qe7 22. Nxa6 Bb6 23. Qb4 Bxf2+ 24. Rxf2 Rxb4 25. Nxb4 Rf7 26. Rdf1 Rf6 27. Rxf6 gxf6 28. Nxc6 Qc7 29. Nd4 Qb6 30. Rf2 Qa6 31. a3 Qd3 32. Kg2 Kg7 33. Nf5+ Kg6 34. Ne7+ Kf7 35. Nf5 Kg6 36. Ne7+ Kh6 37. Nf5+ Kg5 38. Ne7 e3 39. Rf5+ Kh6 40. Rxf6+ Kg7 41. Rf3 Qd2+ 42. Kh3 e2 43. Nf5+ Kg8 44. Ne7+ Kg7 45. Nf5+ Kg8 46. Ne7+ Kg7 47. Nf5+ Kg8 48. Ne7+ Kg7 49. Nf5+ Kh8 50. Ne7 e1=N 51. Rf8+ Kg7 52. Rf4 Qe2 53. Nf5+ Kg6 54. Nh4+ Kh6 55. Rf6+ Kg7 56. Rf4 Nd3 57. Rg4+ Kf8 58. Rf4+ Kg8 59. Rg4+ Kf7 60. Rf4+ Nxf4+ 61. gxf4 h5 62. Kg3 Qg4+ 63. Kf2 Qd1 64. Ke3 d4+ 65. Ke4 Qe1+ 66. Kxd4 Qf2+ 67. Ke4 Qe1+ 68. Kd4 Qxh4 69. Ke4 Qf2 70. Kd3 Qxf4 71. Kc2 Qf5+ 72. Kb3 Kg6 73. Ka2 Kf7 74. Kb3 h4 75. Ka2 Kg6 76. Kb3 Kf7 77. Ka2 Qc2 78. Ka1 h3 79. Ka2 Qg2 80. Kb3 Qc6 81. Ka2 Qg6 82. Kb3 Qg4 83. Ka2 Qc4+ 84. Kb1 Qf4 85. Ka2 Qd6 86. Kb3 Qxh2 87. Ka2 Qc2 88. Ka1 Qf5 89. Ka2 Qe4 90. Ka1 h2",*,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 1,,0.1,0.5,0.5,0,0,90,90,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 1,91,365.6933605670929,90,0
1765856080-9147,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e6 2. d4 a6 3. Nf3 d5 4. e5 Be7 5. Bd3 c5 6. c3 Bd7 7. O-O Nc6 8. Be3 f6 9. Nbd2 Qc7 10. Rc1 O-O-O 11. a3 fxe5 12. dxe5 c4 13. Bb1 Nh6 14. Bxh6 Kb8 15. Be3 h6 16. b3 Bxa3 17. Rc2 Rhf8 18. bxc4 Be8 19. cxd5 exd5 20. Nd4 Qxe5 21. Nxc6+ Bxc6 22. Nf3 Qe7 23. Re2 Bb5 24. Bf4+ Ka7 25. Rxe7 Bxe7 26. Be3+ Ka8 27. Re1 Rc8 28. Bd4 Rc4 29. Rxe7 Ba4 30. Qe2 Rf4 31. Bd3 Rc8 32. Bxa6 Bd1 33. Bxb7+ Kb8 34. Qb5 Rc5 35. Qxc5 g5 36. Qa7#",1-0,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 1,,0.1,1,0,0,0,36,36,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 1,36,44.93486309051514,36,0
1765856376-9224,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e6 2. d4 a6 3. Nf3 Be7 4. Bd3 d6 5. O-O c5 6. c3 Nd7 7. Be3 Ngf6 8. h3 Qc7 9. Nbd2 b6 10. Rc1 Bb7 11. Re1 b5 12. Bb1 O-O 13. Qc2 cxd4 14. Bxd4 g6 15. Qd3 e5 16. Be3 d5 17. exd5 Nxd5 18. Bh6 Nc5 19. Qe2 Rfd8 20. Nxe5 Bf6 21. Ng4 Bg7 22. Bxg7 Kxg7 23. Qe5+ Qxe5 24. Nxe5 Rac8 25. Ndf3 f6 26. Ng4 Na4 27. Re2 h5 28. Ne3 Nf4 29. Ree1 Nxb2 30. Nd4 Kh6 31. g3 Nd5 32. Nxd5 Bxd5 33. Re7 Na4 34. Ra7 h4 35. Rxa6 Nxc3 36. Rxf6 Rg8 37. Rb6 Rc4 38. Nxb5 Ne2+ 39. Kf1 Nxg3+ 40. fxg3 Rxc1+ 41. Ke2 Rxb1 42. gxh4 Kh7 43. Rd6 Ba8 44. Nc3 Re8+ 45. Kd2 Rh1 46. Rd7+ Kh6 47. Ra7 Bg2 48. Ne2 Rxh3 49. Nf4 Rd8+ 50. Ke2 Rh2 51. Kf2 Rxh4 52. Nxg2 Rhd4 53. Ne3 Rf8+ 54. Ke2 g5 55. Ra6+ Kg7 56. Ra7+ Kh6 57. Ra6+ Kg7 58. Ra7+ Kg6 59. Ra6+ Rf6 60. Ra8 Kg7 61. Ra7+ Kg8 62. Ra8+ Kh7 63. Ra7+ Kg6 64. Ra8 Kh6 65. Rh8+ Kg7 66. Ra8 Rdf4 67. Ra7+ Kh6 68. Ra8 Rf8 69. Ra6+ Kh5 70. Ra7 Rf2+ 71. Kd3 R2f7 72. Ra5 Rf6 73. Ra7 Rf3 74. Rh7+ Kg6 75. Ra7 Re8 76. Ra6+ Kh5 77. Ra7 Kh6 78. Ra6+ Kh5 79. Ra7 Rexe3+ 80. Kd4 Re8 81. Rh7+ Kg6 82. Ra7 Rf4+ 83. Kd3 Rf2 84. Ra6+ Rf6 85. Ra7 g4 86. Ra8 Rd6+ 87. Kc4 Rxa8 88. Kc5 Rf6 89. Kd5 g3 90. Ke4 Rf2",*,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 1,,0.1,0.5,0.5,0,0,90,90,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 1,91,296.1627061367035,90,0
1765856432-5123,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e6 2. d4 d5 3. e5 a6 4. Nf3 c5 5. c3 Ne7 6. Bd3 Qc7 7. O-O Nec6 8. Be3 Be7 9. Nbd2 Bd7 10. Rc1 O-O 11. Bb1 Be8 12. Qc2 g6 13. Bh6 a5 14. Bxf8 Bxf8 15. Ng5 h6 16. Ngf3 Qb6 17. Nh4 Be7 18. Nxg6 fxg6 19. Qd3 cxd4 20. cxd4 Nd7 21. Nf3 Qxb2 22. Rc2 Qb6 23. Rfc1 Bf7 24. Qe3 Kg7 25. Qf4 Rf8 26. Qg4 Bd8 27. h4 Ne7 28. h5 Rh8 29. hxg6 Nxg6 30. Nh4 Bxh4 31. g3 Bg5 32. f4 Bd8 33. f5 Nxe5 34. Qf4 exf5 35. Qxf5 Qxd4+ 36. Kg2 Nc4 37. Rf1 Ne3+ 38. Kh3 Rf8 39. Qd7 Nxf1 40. Rf2 Qxf2 41. Qg4+ Qh2#",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 1,,0.1,0,1,0,0,41,41,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 1,42,55.477389335632324,41,0
1765856529-2121,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 e5 6. Nb3 Be6 7. Be3 Be7 8. Be2 h6 9. O-O Qd7 10. f4 Qd8 11. f5 Bd7 12. Nd5 Nf6 13. Nxe7 Qxe7 14. Bf3 a5 15. a4 O-O 16. Qd2 Rfc8 17. Rad1 Nb4 18. c3 Nc6 19. Qxd6 Be8 20. Qxe7 Nxe7 21. Nc5 b5 22. axb5 Rab8 23. c4 Nc6 24. b6 a4 25. Nxa4 Ne7 26. b3 h5 27. Nc5 h4 28. b7 Rc6 29. Ra1 Rc7 30. Ra8 Rcxb7 31. Nxb7 Rxa8 32. Nd6 Rb8 33. Rb1 Ba4 34. b4 Ne8 35. Nxe8 h3 36. Nd6 Bc2 37. Rb2 Ra8 38. Rxc2 Nc6 39. b5 Ra1+ 40. Kf2 Na5 41. b6 hxg2 42. Bxg2 Nc6 43. b7 f6 44. c5 g5 45. fxg6 Kg7 46. Bh3 Kxg6 47. Bf5+ Kh5 48. Rb2 Nb4 49. Rxb4 Rh1 50. b8=Q Rxh2+ 51. Kg3 Rg2+ 52. Kxg2 Kh4 53. Qh8#",1-0,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 1,,0.1,1,0,0,0,53,53,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 1,53,97.24427771568298,53,0
1765856581-9525,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e5 2. Nf3 Nc6 3. Bc4 d6 4. d3 Be7 5. Nc3 a6 6. Nd5 Nf6 7. Nxe7 Nxe7 8. Bg5 Nc6 9. Bxf6 Qxf6 10. O-O Bg4 11. h3 Bxf3 12. Qxf3 Qxf3 13. gxf3 Rf8 14. Kh2 Nd4 15. c3 Nxf3+ 16. Kg3 Nd2 17. Rfd1 b5 18. Bd5 Kd7 19. Bxa8 f5 20. Rxd2 b4 21. Bd5 bxc3 22. bxc3 fxe4 23. dxe4 a5 24. Rb1 a4 25. Rb7 Rf6 26. Ra7 Rf8 27. Rxa4 Rb8 28. Ra7 h6 29. Rd3 h5 30. Rf3 g5 31. Rf7+ Kd8 32. Raxc7 Rb1 33. Ra7 Rg1+ 34. Kh2 Rh1+ 35. Kxh1 Kc8 36. Ra8#",1-0,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 1,,0.1,1,0,0,0,36,36,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 1,36,52.3059024810791,36,0
1765856677-6357,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 Nc6 2. Nf3 e5 3. Bc4 a6 4. d3 h6 5. Nc3 Na5 6. Bb3 Nc6 7. Be3 Bb4 8. Qd2 Nf6 9. a3 Ba5 10. O-O O-O 11. Bxh6 gxh6 12. Qxh6 Ng4 13. Qg6+ Kh8 14. Qxg4 Bxc3 15. bxc3 f5 16. exf5 Rb8 17. Qh5+ Kg7 18. Qg6+ Kh8 19. Ng5 e4 20. Nf7+ Rxf7 21. Bxf7 Qf8 22. Qh5+ Kg7 23. Qg6+ Kh8 24. Qh5+ Kg7 25. Bg6 Qf6 26. Qh7+ Kf8 27. dxe4 d6 28. Rad1 b6 29. Rd3 Qg7 30. Qh5 Ke7 31. Rg3 Bb7 32. Qg5+ Qf6 33. Qh6 Rh8 34. Qe3 Kd8 35. Rd1 Kc8 36. Qd3 Ne7 37. Qc4 Kb8 38. a4 Nc6 39. Qd5 Rh4 40. Qg8+ Qd8 41. Qxd8+ Nxd8 42. Re1 Rh8 43. e5 Rh4 44. e6 Ka7 45. e7 Rf4 46. exd8=Q Rxf2 47. Kxf2 c6 48. Qc7 c5 49. Re7 d5 50. Qxb7#",1-0,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 1,,0.1,1,0,0,0,50,50,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 1,50,95.06438446044922,50,0
1765856761-9295,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 e6 2. d4 b6 3. Nc3 d5 4. e5 Ne7 5. Nf3 c5 6. Be3 Nec6 7. Bb5 Ba6 8. O-O Bxb5 9. Nxb5 h6 10. c3 Qd7 11. a4 Be7 12. Qd2 cxd4 13. cxd4 a6 14. Nc3 Na5 15. Qc2 O-O 16. Nd2 Nbc6 17. f4 Rad8 18. f5 exf5 19. Rxf5 Nb4 20. Qb1 Ra8 21. Rf3 Nac6 22. Rg3 Kh8 23. Nf3 Nd8 24. Qc1 Kh7 25. Ne2 Rc8 26. Qd2 Ne6 27. Nf4 a5 28. Nh5 f5 29. exf6 Bxf6 30. Ne5 Bxe5 31. dxe5 Rf5 32. Bxb6 Rxh5 33. Bxa5 Qa7+ 34. Kh1 Qxa5 35. Qd3+ Nxd3 36. Rxd3 Rh4 37. Rad1 Rf8 38. h3 d4 39. b3 Qxe5 40. R3d2 Rf5 41. Rd3 Ng5 42. R3d2 Nxh3 43. gxh3 Rxh3+ 44. Kg1 Rg5+ 45. Kf1 Rh1+ 46. Kf2 Qe3#",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 1,,0.1,0,1,0,0,46,46,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 1,47,84.8086941242218,46,0
1765856835-5460,"[White ""Magnus Carlsen""]
[Black ""Stockfish""]

1. e4 c5 2. Nf3 e6 3. d4 Be7 4. d5 d6 5. c4 Bf6 6. Nc3 Bd7 7. Bd3 h6 8. O-O Bxc3 9. bxc3 e5 10. Be3 Bg4 11. h3 Bc8 12. Nh2 Ne7 13. f4 Ng6 14. f5 Nf4 15. Bxf4 exf4 16. Rxf4 Nd7 17. Qg4 O-O 18. Raf1 b5 19. cxb5 f6 20. c4 Qa5 21. Qe2 Qc3 22. Rg4 Rd8 23. Rg3 Qe5 24. Rg4 Qd4+ 25. Kh1 Re8 26. Rf3 a6 27. Rfg3 Re7 28. Qd2 Ne5 29. Rh4 Nxd3 30. Rxd3 Qa1+ 31. Nf1 axb5 32. Rg3 Kf8 33. Rxh6 gxh6 34. Qxh6+ Ke8 35. Rg8+ Kd7 36. Qxf6 Qxf6 37. Rg6 Qh8 38. Ng3 Qf8 39. Nh5 b4 40. Nf6+ Qxf6 41. Rxf6 Rxa2 42. Re6 Rxe6 43. fxe6+ Kc7 44. g4 b3 45. g5 b2 46. g6 b1=R#",0-1,lichess_200k_bins_16layers_ckpt_with_optimizer.pt,Stockfish 1,,0.1,0,1,0,0,46,46,False,False,False,False,lichess_200k_bins_16layers_ckpt_with_optimizer.pt vs. Stockfish 1,47,74.08473205566406,46,0
